mu1,mu2,mu3
-0.298499,-0.366397,14.492011
2.314839,4.799423,9.343394
-4.450612,-2.128917,19.760852
4.377980,3.072264,8.456269
2.648980,12.082073,-5.332580
0.371952,-6.436111,-2.437637
-4.207437,4.482721,8.387935
0.939522,9.920399,5.949367
-0.222864,4.508486,-15.489638
3.001266,5.178775,1.250574
-2.976640,10.345690,5.959777
3.095692,-0.420742,12.929018
3.859403,1.785145,8.099812
1.950681,-3.958884,27.852388
-3.383949,16.220155,7.439914
-1.740446,5.777726,-3.750363
3.307999,-1.559633,8.385189
-0.248711,1.176429,9.150305
2.395094,2.955856,-3.212557
2.898320,7.550661,3.161939
-0.114305,-4.023306,17.106931
-2.981683,2.072109,-9.038691
-1.143831,1.748624,8.081849
-0.413251,-1.416870,4.946696
-1.686271,-1.406582,15.232427
-1.090144,4.568557,-23.902516
0.180096,2.240566,12.041803
0.984257,1.958202,11.313997
-1.542804,-2.065832,-5.165930
1.227767,6.520135,-5.710246
-1.039657,0.748625,4.442478
3.972605,-0.018913,-14.541089
-2.004727,3.850963,3.222355
-4.312282,4.142336,6.443504
2.217045,5.099004,12.023171
-2.277928,10.675853,-5.900185
-0.712949,1.325208,-5.000633
-1.676297,7.682138,3.138177
-1.282827,9.173930,-12.784358
3.785095,-3.512023,27.760341
1.701012,6.542485,12.629589
2.037690,-3.104215,-0.304345
1.445609,-2.751834,-1.597287
1.477464,4.439063,-11.013576
-1.124394,4.369634,-8.181973
3.732399,2.199787,4.509921
-1.761834,4.297212,-7.347221
2.067306,1.517490,5.833925
-2.400042,3.371151,11.817539
2.109790,5.313406,-5.182821
-2.362000,10.887479,8.600235
3.146846,3.776286,17.351842
6.960479,-3.524133,0.619538
-1.368287,-2.076889,8.076634
4.575072,2.587650,4.969268
-3.130329,5.018221,2.390023
2.020109,2.833098,15.027192
2.509497,8.842825,-12.316724
-2.064848,-2.318532,-1.430692
-1.169332,2.174107,9.612831
3.026446,0.381123,13.015504
2.668363,-3.990439,-15.632960
-2.961467,9.805844,-0.369265
-1.061855,3.599045,1.738068
2.412977,0.398671,8.567556
4.380113,-2.833562,-7.489143
0.940255,4.566308,-1.992522
-1.965441,3.835807,-1.922912
-0.358678,0.465148,11.081817
0.422421,4.505094,1.990292
2.625005,1.469034,-1.265282
1.906067,-0.819373,-6.119524
0.017131,-4.159474,12.420426
-0.563471,11.161989,-4.523978
3.893483,1.922915,7.543821
-0.845192,2.659558,11.781816
2.205893,-3.081656,7.365592
1.098630,1.438350,3.009843
0.512610,5.643849,5.674395
-2.092830,9.060077,-2.155091
0.507992,11.591741,7.909173
2.991324,6.924532,10.684705
-0.967313,-6.065019,8.920258
-2.387711,1.626838,3.204541
0.090942,13.111991,4.191047
1.325559,3.486880,-3.690662
-0.115648,4.901152,2.392367
-0.157158,4.806797,5.915096
1.975876,6.971281,-15.856996
-1.291582,5.584529,3.748851
5.348859,2.027986,16.401159
3.668716,3.831073,12.851317
-1.215480,5.052288,-13.979589
5.663898,0.102394,9.575968
2.860531,-0.476136,9.935838
1.934455,-1.237005,8.973334
2.080966,2.308238,14.002794
-1.547561,4.677938,-1.430253
1.349330,1.321640,-0.612071
0.170453,2.934247,8.978076
-1.625417,5.177600,5.093719
-0.594787,0.792115,1.000123
5.179271,-0.811892,13.386299
-3.280461,6.009591,1.020296
3.620026,-0.708020,-2.960946
-1.476029,9.303671,4.341180
0.782927,-3.425748,-5.153022
1.166414,-0.632957,-3.044790
-2.216611,6.429394,10.957502
-1.996027,5.008955,-8.235279
2.346816,0.473308,5.407323
-1.414048,-2.422430,9.975480
1.039606,3.607853,5.060366
4.379198,7.567710,11.811381
1.250454,3.885521,-8.541407
-0.158730,4.588478,-2.875013
6.153618,15.593190,-11.429804
0.266636,10.360393,12.664414
-1.449236,-4.102143,28.575367
-0.870736,3.611715,-3.819995
2.099430,8.902218,2.178146
-1.164393,-0.028512,7.664386
0.603831,1.672358,-2.121065
-0.127012,1.687642,-13.644567
-0.191509,6.098485,3.861945
-1.877189,5.865785,7.098974
0.574294,5.940386,19.712038
-0.396530,3.516551,2.774628
-1.142192,8.250810,8.259639
0.920912,5.537753,-8.169609
0.776221,-3.045569,6.250360
2.137708,3.798518,18.873665
4.240509,7.518732,-3.966834
1.470017,4.406261,11.396018
3.345290,0.072559,14.418527
-1.710248,0.967405,-0.593798
-1.381962,2.620331,0.669015
-0.361167,5.420100,-3.125371
3.302395,2.181653,2.151976
0.615966,5.203181,8.326320
1.175067,0.135513,14.797480
1.859544,1.094771,-4.220867
-0.872211,-0.132478,-0.191901
-1.293021,5.015147,10.671124
-3.760323,-4.861166,22.378185
2.541769,7.527455,-13.170109
1.059461,7.563969,-8.038774
-0.610824,9.045150,-5.976230
3.723580,0.342288,12.351483
0.703116,12.881934,-3.299096
1.378069,3.765826,3.386156
2.115763,3.862208,-13.592704
1.125886,4.094929,-8.921411
-1.863490,8.716652,11.513874
-1.345447,-4.039519,23.180666
2.440389,-1.481689,35.645454
-2.925868,0.937857,2.969431
-0.027215,1.429682,15.422389
-0.375057,5.084431,4.432353
-0.155911,0.924564,11.205718
-2.020293,5.394679,-3.214641
3.057770,-0.247358,2.319992
1.536950,0.278485,8.349354
5.068960,0.309778,6.093695
3.117647,1.261218,-13.013050
0.523649,1.071650,-0.965791
-1.069090,5.607741,-10.682527
1.530193,-0.060342,-6.763389
3.169363,-0.038191,9.315047
0.545239,9.895054,4.349758
0.378970,3.068702,6.041051
-0.122737,14.518326,-6.561290
-0.554787,13.695949,-8.322709
1.798769,-1.151616,21.850450
0.715743,3.150585,5.362378
1.025026,-2.046821,16.335195
3.988523,-2.407935,-2.040660
-2.834696,3.401398,-12.937906
3.813235,11.412833,-25.121842
1.482552,1.491697,10.915157
-2.637460,-0.778366,0.348475
-1.484859,-0.522999,2.200979
-0.980327,8.026892,-8.174952
0.357382,0.761485,12.265808
1.552988,2.845691,12.691796
2.533020,2.726389,0.486113
2.238666,5.311565,4.262283
4.106720,0.045809,14.585529
-1.976234,4.419809,1.858491
-4.405442,6.903716,-3.953990
-0.675196,1.557196,30.095035
0.235519,2.857571,11.233437
-2.682111,1.382061,2.110920
4.220635,2.492838,-13.376561
-1.925846,1.780642,33.869857
1.757658,6.873285,2.540010
6.775709,-1.793661,6.136735
0.449801,3.202168,11.633121
3.149736,-1.759470,9.354921
3.799616,-1.654370,14.641822
2.675687,-3.805688,4.950799
-1.716222,2.238932,20.794745
1.280241,-1.105545,-3.934703
2.145386,-1.759267,14.471370
-0.027072,2.432333,3.133439
0.244321,3.228558,0.807042
-0.486355,6.665004,-10.679991
-2.055710,4.281692,7.736224
1.803219,-4.538756,2.950674
-2.272451,5.059505,-2.936749
0.008055,9.230060,9.843750
0.839805,-2.501395,25.536385
-2.790871,1.243711,17.559743
-2.892516,0.848469,9.938548
2.602005,-1.927402,-3.331952
3.726507,1.105027,13.809037
-4.983715,4.576439,-2.419717
1.678942,4.943604,-10.431389
1.665096,6.442247,15.667235
2.514311,-2.971846,2.995320
-0.472392,4.912154,3.488731
0.351540,3.655299,-1.585709
2.454713,-6.393950,-2.975334
0.345232,0.978030,9.438384
0.944242,-4.169664,2.916322
-0.311172,3.108474,-1.963202
2.908942,6.178559,-6.712508
4.945320,3.925734,4.330566
2.398313,0.607832,-3.237414
2.161146,0.701757,13.339997
0.069396,0.200142,7.362825
2.748302,1.722639,3.559052
0.159406,12.538389,-8.337591
-1.016529,-3.754214,4.802345
-4.413202,9.213682,-9.831606
-0.599726,1.903319,4.750996
2.622473,-0.971686,2.537763
1.276929,3.839522,-3.142815
0.082837,-0.332657,22.946868
-0.067929,6.797089,8.418657
-0.982679,1.553831,10.261139
1.396384,0.101090,14.624995
3.023936,-2.472617,12.436277
4.106237,-1.533061,-5.018358
0.029268,4.787664,-13.361015
4.835568,6.817739,-11.398265
4.651601,-1.175329,17.261333
3.227019,3.033091,5.708980
4.612567,-2.161425,3.447047
-1.786502,1.553460,11.325074
-0.652532,3.446506,1.145713
4.077033,2.649812,13.384698
-2.843593,2.882893,-10.923497
2.008658,3.921101,8.110046
1.216808,0.361254,-11.238809
1.318242,-2.336641,11.838255
-0.164365,-2.009368,-11.864182
-2.600232,-0.260613,14.350303
-0.939154,8.204830,-3.538537
-2.761780,10.022232,-0.301590
0.101703,2.857389,14.435844
2.526791,9.260815,-7.752063
-1.471613,1.693432,5.077028
1.053418,-4.341719,9.384810
3.904581,1.173576,-4.247467
1.127851,1.856792,8.117095
1.431112,-2.046614,14.414663
1.498711,-3.584307,12.804422
-4.018083,-1.127861,7.364419
1.049887,9.133408,5.825856
1.584656,14.152918,-4.332557
2.075586,6.799356,0.353292
-1.099812,2.999488,0.737442
1.858226,10.359301,-0.510361
0.493484,4.441518,-5.147632
0.590750,4.442939,-4.137717
0.411810,13.056919,-1.525065
6.850566,10.877497,-14.587507
2.956612,0.775361,14.548897
1.987308,4.544052,11.490142
4.163299,-5.859964,12.787103
5.328457,3.658940,0.082851
0.644668,3.631627,21.320590
0.136720,-0.793771,11.224813
2.273104,-2.892293,0.784870
-0.584703,6.548854,-1.047518
-0.577043,-0.664378,16.587460
0.072989,0.359352,-8.483369
-0.446276,4.034122,12.716049
-1.185504,14.253359,-3.637108
-1.892093,4.856921,8.403023
4.238324,-4.747657,2.329481
5.678757,3.079838,-7.248976
-0.343329,4.826187,5.107716
6.529965,4.497503,-8.931801
0.793962,3.234279,-3.745946
0.011568,-2.937528,-0.018010
-0.728682,-1.570401,4.684253
-0.145363,-4.130778,27.025648
-0.083667,-0.237132,3.589683
-0.883236,12.168469,-2.509328
0.316590,4.266391,-1.338520
3.013905,1.848556,12.375929
1.643888,6.769721,2.848804
2.773912,0.166668,2.708463
-1.399752,2.892398,11.005533
-1.059745,1.109373,14.715905
0.008620,-0.703155,19.588178
5.357591,1.296584,18.575682
0.044580,4.716555,4.811669
1.474829,-0.720596,-1.818568
0.838234,-7.509953,14.779032
3.027634,0.573027,4.832352
-2.578119,10.730752,2.599688
2.586244,1.515127,4.757693
-2.458843,-2.636658,11.201441
-0.778489,-0.954528,15.868265
-2.143204,3.266254,-5.928394
-2.049317,1.177646,1.836048
2.073545,4.636121,5.435707
-2.317518,-0.594924,18.766158
-1.930680,3.617901,8.880722
2.515911,-7.120298,19.893411
1.453836,-1.999645,-3.291826
-4.673276,-0.396326,5.114882
-0.393142,-0.282104,9.530106
0.358180,-6.871132,8.467710
-0.386726,2.950425,10.040100
1.848631,10.599847,-3.591297
0.649638,8.961633,6.400973
-3.104314,1.207353,6.893047
0.982131,1.748709,7.878236
-1.372676,8.383696,-11.079396
-0.390144,4.748701,11.216675
2.509969,5.034447,11.686972
1.588692,7.686966,17.231122
4.717464,-5.511948,8.836036
-1.085080,11.473531,6.789461
-0.758992,6.194315,11.228238
-1.767989,3.034160,21.738406
-0.520309,6.176644,-3.942000
-3.262341,0.856004,13.620739
2.294717,-1.786636,-3.511484
-2.530242,-4.094414,-3.448116
0.175797,-5.540955,16.573290
0.741438,2.516179,5.094065
7.820598,-1.731164,-2.824655
0.330617,9.137699,-0.073273
-1.096421,-4.099204,-6.298040
0.066064,2.278441,-0.722520
1.032571,0.418409,7.249461
6.647308,-1.875388,-3.538611
0.391504,7.474413,5.410626
3.323086,0.981104,8.968300
-1.238114,4.200288,4.652356
2.066765,0.504330,11.487391
2.559004,8.269864,-11.934578
2.368867,0.710734,0.521973
-1.942348,6.044831,15.053119
-1.100530,3.733029,13.562005
2.534381,-6.068349,15.352960
3.870291,1.936858,1.841891
-1.450073,0.472548,1.764519
0.366872,3.359711,14.736231
1.920754,-5.355073,18.088514
-1.027490,8.557016,18.156125
1.953211,-2.951069,27.646021
-0.575028,5.081759,20.574042
-0.096979,0.470361,14.119342
-0.870476,-1.052831,3.618113
-0.805593,1.840807,-2.735524
0.418735,1.913216,10.262979
-3.689452,5.393845,3.649111
-0.825588,1.110740,15.475275
2.075819,-1.469319,11.863663
4.573840,-2.097666,9.387132
-1.805310,4.659906,17.717670
-1.055363,-1.383875,13.854657
1.086525,9.918587,-0.618825
-0.337459,3.440491,7.699991
0.178064,2.460929,8.251885
-1.622846,9.419100,0.028339
2.740267,0.873276,2.053224
-1.048771,-4.908643,6.900046
1.048171,3.426904,-3.131059
3.346454,4.646175,-8.348657
0.217423,3.971045,-8.512288
-1.454127,-3.480433,1.973092
0.440868,7.249547,-4.520940
3.823468,1.622665,11.164981
-2.362101,3.988086,3.192062
1.346574,12.307270,-4.586147
5.389313,-0.498614,11.411084
4.266223,0.779477,8.213550
2.681818,1.075785,11.150562
0.629321,3.091275,1.344764
-0.775814,2.994723,30.227578
-0.171830,-4.303367,0.419389
-2.235402,9.050923,-7.459646
1.297446,-1.951570,25.924046
1.028878,-0.056134,4.899195
1.522890,0.877666,-2.883391
0.852431,-1.354637,3.607323
0.422888,10.189875,7.457363
4.382411,3.535295,13.083577
1.787585,5.563593,0.100008
3.440605,10.881647,2.645983
-2.707022,5.362452,8.927234
-2.990577,4.278981,13.953569
6.654842,2.595913,10.576402
0.634076,-0.649821,7.301049
0.374781,-1.504269,25.176608
0.376443,-0.098550,0.040743
2.328927,-0.041119,2.919685
2.301206,1.725558,1.312717
-0.420517,8.226806,11.378938
0.666443,-5.845494,21.147165
0.380336,1.770071,1.305564
0.435985,-0.318049,4.736688
-0.456002,1.666187,12.752742
-0.278190,9.109408,8.756362
-0.813074,3.438648,-2.978964
1.634656,7.765081,-2.855163
-1.590128,6.462985,8.795481
0.912130,0.777775,8.729103
-2.698038,0.650432,5.153306
1.971881,-0.000966,-6.380679
0.230001,-0.484365,-2.009199
1.659744,8.509683,-12.144597
2.423083,7.394422,-13.305218
2.699533,1.394577,1.957493
-1.134365,9.646156,-8.865246
1.473063,-0.399206,1.357107
-2.964470,-2.061373,19.195168
-1.431986,8.715591,21.979853
0.820694,2.101859,11.944399
0.281003,1.312604,15.006636
1.405543,3.543646,3.945414
-3.517559,6.392292,-16.287440
-1.079126,-4.058967,5.383920
4.584883,9.542787,16.281623
3.017069,2.785782,-1.712164
0.029700,8.747854,-2.662727
0.206528,0.125612,0.476519
0.916534,5.638451,15.933262
2.725083,10.533335,-8.790421
3.531449,8.180016,-1.449789
-1.342472,4.597850,-0.271632
5.924871,-4.343558,7.113260
-1.121376,2.672031,1.423654
2.124397,5.805361,4.713577
-1.005722,2.273845,2.275700
5.059607,9.742932,-16.109763
1.101285,4.469243,10.806037
2.379425,-4.377404,-10.278990
-2.734161,-0.397721,14.631334
-4.024404,4.231470,1.081575
-1.042349,-6.796898,23.252758
2.989551,-2.704795,8.234589
-1.999878,4.988473,0.303852
-0.962297,9.225232,-13.568388
-2.392846,0.500258,-4.324235
-3.990826,3.336838,8.940428
-1.474207,5.793687,-6.067269
2.070842,-2.057967,5.906865
1.581226,-1.385843,11.899149
-4.014031,1.812891,-1.511733
-0.732711,-6.520851,17.051889
-2.684797,6.605194,-1.839201
0.320799,0.566873,8.465088
-1.052608,5.249832,17.168010
-2.115254,2.359867,18.728992
1.348471,4.327214,1.624432
0.582230,8.610114,-5.712278
1.732564,6.866888,5.913781
-0.519307,1.542341,13.568965
-1.334478,-0.752556,-4.970215
2.593964,0.861340,12.236936
-0.508882,-0.240417,9.822658
-0.085365,5.349097,12.053149
3.872210,-2.466794,10.855125
-0.583208,2.733391,-3.780305
1.669305,1.250783,-8.748372
4.051934,1.456567,3.535917
3.831439,-5.154123,12.367615
1.225593,3.707081,4.625813
4.914895,-1.446981,9.969928
2.373813,3.694279,2.822009
1.694126,-5.281749,7.814286
2.569456,8.311963,1.939275
5.244339,1.848389,2.304211
-2.107214,0.986578,6.707783
-0.281429,7.066911,7.307408
-1.411262,11.807271,-1.028937
-2.967547,0.585762,4.893446
-1.312233,-0.192292,1.593997
-1.588817,-2.464664,4.815030
0.518492,-5.804706,7.280666
-1.396888,4.761551,8.291289
6.425731,-2.541481,12.254337
5.041527,6.053495,-5.370693
-3.009055,4.466781,27.745947
3.944505,1.228469,4.103858
1.099788,-4.208754,23.411332
6.426372,-4.320903,8.867979
1.025798,3.193907,0.625890
0.332895,5.505461,10.072626
2.996231,-2.105723,16.058703
4.735887,1.232617,8.297910
6.852332,-5.918676,28.047073
2.962721,-1.292323,5.636684
2.013354,7.427176,-11.436838
-2.227454,0.920816,22.984253
0.898181,0.227344,27.300544
6.300267,2.615468,23.221305
4.498547,-8.163991,-6.725625
-0.957497,1.128659,4.000429
-1.155429,-3.925638,8.449988
3.496442,5.515322,0.697046
0.852383,1.038126,7.210217
2.068523,9.208132,1.987052
-3.025271,-3.137418,13.685370
3.682021,-0.542597,15.152840
1.725499,0.906613,-5.132212
2.682553,1.062183,2.899745
-0.385135,2.306324,7.984758
2.704358,-2.220141,21.231742
1.884880,10.933258,7.636634
0.587037,3.188268,6.672683
0.176618,-0.458460,-12.779777
1.577292,2.193276,4.623459
5.334607,5.156540,-0.600500
-1.817294,12.584430,-9.820675
1.855876,0.069687,5.785779
0.433143,0.616024,16.238459
0.256924,2.697184,18.277282
-0.647958,0.757425,12.084801
2.481617,6.357589,12.191422
1.265395,0.029062,-2.436271
0.839811,3.176955,15.699693
3.351536,-3.801750,0.130665
-0.907992,-5.686166,1.875417
-2.017268,4.841466,8.989379
2.111340,8.793311,6.698306
1.253374,-1.821576,17.146268
1.212533,-0.724261,15.444587
-0.022812,7.076284,-7.623149
0.545924,4.966926,8.769426
5.354660,5.768375,0.137271
-0.334416,-1.118291,-7.832112
2.702187,-0.548413,-3.584387
2.096465,3.631819,24.596145
1.247649,2.988491,14.931599
-0.484312,9.867782,14.510414
1.518251,2.258368,16.161137
8.110097,1.322642,3.863154
-0.810517,-2.734708,8.178248
0.788993,-0.085244,0.524497
1.140665,2.851799,-6.550299
-0.158513,2.679848,3.495971
3.456275,-2.477750,12.008943
1.814145,11.941072,-11.073342
-0.966254,-6.157590,20.708373
-0.345610,-0.886511,0.528620
1.721614,-0.166840,1.422705
0.409358,1.635136,-6.330340
4.849376,5.552135,12.790518
-0.459913,-2.964588,5.520766
1.831547,0.991224,6.347138
4.367777,5.124708,-1.202489
2.731634,-6.181677,13.188187
1.702942,2.608089,15.651138
2.193981,1.132217,-16.955267
-3.376386,-5.653335,-6.309973
-0.652694,3.796553,-1.350091
1.328500,1.413014,6.328896
2.719839,-0.806314,0.285276
0.324175,9.795393,10.429851
-2.899929,1.407363,12.466123
2.147764,-3.687504,-4.571491
0.467309,4.191067,-5.149097
0.583264,2.648707,13.906601
0.041214,7.948427,-0.097539
-0.026138,1.323262,3.364859
-2.527641,3.108431,21.989920
-4.248199,7.752360,9.007475
-1.768830,-1.159225,6.459228
-0.178219,10.077972,-12.187012
4.165871,-0.195928,11.286017
-2.392127,5.989931,3.695472
2.052794,-0.201241,-3.503308
-1.394966,4.705253,8.004413
-2.804896,-0.222782,8.518124
0.686097,10.831163,22.641592
-0.002573,-0.389334,-11.216694
1.721400,1.182620,-8.132689
1.492767,1.088649,12.658557
-0.235123,-2.934690,15.869609
0.863528,0.375506,-2.584190
2.567218,6.783810,-5.917897
0.204438,3.009706,13.121337
5.041020,-3.000169,-0.258594
3.590758,0.371319,11.712594
1.006516,4.863457,-8.562782
0.015354,-0.206829,2.314265
-1.185728,9.018869,-7.012521
-1.017656,1.250548,22.270526
-0.114898,-4.317144,9.769167
0.677079,3.818782,0.056663
0.279212,9.897784,2.769433
0.267316,3.116670,10.186272
-2.080059,4.656232,-22.843852
3.025534,1.323803,8.859359
-1.080384,0.344377,8.934670
-1.788297,-2.783487,1.960600
3.462463,-7.746827,13.850836
-1.056446,-0.352660,20.192303
5.997363,-8.514704,2.605160
0.289201,5.943040,-3.366724
-0.719067,2.538208,11.180168
-0.459509,2.226359,11.673973
-0.763207,5.966275,-14.689688
-1.928385,6.813471,13.960886
1.021979,-0.419137,3.460438
0.565793,-2.897519,-0.841450
1.376466,2.819763,7.715389
-1.298801,2.237060,7.261983
0.314339,5.602068,3.938572
-1.308602,1.570274,10.388749
0.012460,-1.128892,-0.600770
-0.249046,-0.798495,11.406444
3.493566,1.259221,8.067337
0.516163,7.917126,-3.751653
-0.566624,11.274665,-8.433261
0.581527,7.239061,8.499066
1.016426,3.680742,12.208051
2.114776,4.651413,-1.033494
0.938558,-2.783860,21.268437
1.685993,16.164646,-10.865410
2.798117,1.342092,-8.966429
-0.454941,7.709646,-17.082957
1.810496,-2.312208,9.724550
-0.499713,0.975408,1.104546
-2.373317,4.555127,8.903411
0.934182,-0.617173,0.327278
2.338818,0.074156,-3.118880
2.552707,-1.410441,18.222814
1.994063,-5.942363,10.302911
2.037311,11.400666,-4.481038
0.024774,5.991473,8.835628
2.944825,4.293856,17.897536
2.603241,11.309297,1.845065
1.349302,-3.867364,8.424610
-3.067472,7.855494,17.555593
5.542863,3.413993,10.967013
1.616496,3.516976,-4.675846
-2.110106,4.458761,0.718737
2.910938,8.764085,-3.862176
-0.193126,6.350858,5.211488
-0.852578,-0.185776,11.784653
2.618672,-1.407742,20.897520
0.227575,0.804112,11.977852
-0.406377,4.605624,1.342844
-0.907960,-2.489862,2.041476
1.557219,5.583933,12.406419
-1.453166,0.621049,-5.432423
-2.117471,3.774653,10.453093
2.815495,6.834243,3.523871
-1.221284,-1.882032,0.501399
2.447672,1.181013,5.618867
2.206128,-2.035359,25.112088
0.480984,-1.042229,22.530776
1.739974,-0.898235,-3.279411
2.287953,8.275141,6.598392
2.184573,1.092521,8.971418
1.087124,4.746953,-1.327198
2.442306,-7.588120,11.930874
-0.147178,8.068430,7.064669
1.488219,1.269062,-4.600637
0.359078,2.580340,6.054269
6.438627,-3.842868,8.707270
-3.387255,3.483909,10.007325
2.923785,12.593304,-7.878037
2.569909,-1.619241,-6.491741
-0.518027,2.722087,6.825758
2.418954,-3.601182,-3.699907
0.971447,-1.678976,16.966221
-2.531086,3.052595,10.316629
0.981674,3.664402,-1.473176
3.477876,4.345174,11.977476
3.732474,1.816047,3.003325
0.508577,1.429833,6.219616
0.778206,1.683040,2.349264
3.751737,4.675538,28.159455
0.964675,-0.890975,-13.970581
-0.665276,4.729451,4.946773
2.353548,-4.576328,17.221987
2.036555,-2.711143,12.156374
1.722677,7.167244,0.904712
-1.338236,4.343263,4.818952
-3.078063,15.046601,1.522871
1.233772,3.085839,33.345356
2.075766,6.030641,-4.534273
-2.386965,-1.921256,18.880965
-1.073347,6.891011,16.240855
5.913029,9.433884,-2.940522
0.479354,4.643965,3.828618
2.825398,2.749232,3.224743
3.177502,2.898468,10.636184
1.424335,-2.566209,-1.441884
-2.417101,-2.227652,8.174200
