experiment,run,event
18,2252,63712104
18,2252,52938276
18,2252,65571616
18,2252,79141536
18,2252,59249124
18,2252,27664950
18,2252,80307504
18,2252,17588624
18,2252,62844893
18,2252,74978207
18,2252,69387728
18,2252,12174023
18,2252,18220223
18,2252,77720154
18,2252,81492046
18,2252,78326555
18,2252,32042079
18,2252,9061749
18,2252,11020699
18,2256,3082357
18,2256,1759709
18,2257,13619662
18,2257,13842613
18,2257,24571065
18,2257,2877424
18,2257,5006129
18,2257,23287548
18,255,6035148
18,255,2626484
18,2258,1877436
18,2258,9365067
18,2258,10952387
18,2259,4807203
18,2259,14391999
18,2259,17760620
18,2259,7952851
18,2259,10207898
18,2259,21837163
18,2260,1549396
18,2260,22007669
18,2260,6642162
18,2260,12258870
18,2262,575915
18,2266,4131710
18,2266,27917837
18,2266,30099497
18,2266,11351242
18,2266,39248686
18,2266,27113276
18,2266,38728973
18,2266,10379355
18,2266,20610206
18,2266,23091757
18,2266,4829403
18,2266,29470092
18,2266,45634449
18,2266,34261556
18,2266,3251645
18,2266,12987221
18,2266,21071764
18,2266,35376541
18,2266,43792936
18,2268,7457741
18,2268,39320608
18,2268,50092558
18,2268,23831057
18,2268,19443135
18,2268,24025571
18,2268,33394547
18,2268,5608410
18,2268,5904170
18,2268,38379768
18,2268,32956039
18,2268,44273939
18,256,1960022
18,259,145000
18,2268,39688074
18,2268,16105924
18,2268,20177524
18,2268,31232856
18,2268,49911481
18,2270,7257684
18,2270,3809412
18,2270,6618638
18,2270,2634476
18,2270,6989525
18,2272,1349482
18,2272,43163
18,2274,16917537
18,2274,49246522
18,2274,45960130
18,2274,2523594
18,2274,12955356
18,2274,23087146
18,2274,38384171
18,2274,22477961
18,2274,48297038
18,2274,33079320
18,2274,41715517
18,2276,15546185
18,2276,58543447
18,2276,8223017
18,2276,47864547
18,2276,56881362
18,2276,17579361
18,2276,48585976
18,267,1874122
18,267,20356321
18,267,23391821
18,267,10862196
18,267,7695448
18,267,4917066
18,267,379675
18,267,2428505
18,267,18651164
18,2276,27253599
18,2276,37084700
18,2276,37560940
18,2276,10878515
18,2276,8301996
18,2276,41558058
18,2276,46633810
18,2276,38709345
18,2276,63757659
18,2276,18173400
18,2276,40895182
18,2280,24113842
18,2280,13212635
18,2280,62149220
18,2280,34362926
18,2280,57680706
18,2280,52710761
18,2280,60597840
18,2280,31324329
18,2280,42751448
18,2280,24024366
18,2280,2264600
18,2280,5417640
18,2280,43586165
18,2280,7756383
18,2280,12190983
18,2280,46213772
18,2285,8022053
18,2285,3552645
18,2289,23101168
18,2289,35640992
18,2289,36643691
18,2289,3004875
18,2289,36018215
18,2289,36798763
18,2289,14976310
18,2289,9199690
18,267,14556260
18,267,15954410
18,267,8572401
18,267,21740536
18,267,27769753
18,2291,2419790
18,2291,2567395
18,2291,4405902
18,2292,4212956
18,2292,3724162
18,2292,1763049
18,2292,5321009
18,2292,14566113
18,2292,9218808
18,2293,5900199
18,2293,1257395
18,2293,182171
18,2293,11664242
18,2293,15901254
18,2293,10928180
18,2293,4196173
18,2295,3677419
18,2295,9802955
18,2295,10483293
18,2295,3171062
18,2296,5905076
18,2296,924581
18,2297,3186566
18,2297,1143355
18,2297,6147568
18,2297,4465460
18,2297,2868659
18,2297,4780459
18,2297,9012461
18,2298,5599547
18,2298,8463381
18,2299,9562646
18,2299,3755615
18,2299,19410668
18,2299,7756982
18,2300,20765563
18,2300,88861890
18,2300,90239520
18,2300,51502965
18,2300,62022690
18,2300,34720938
18,2300,37969538
18,2300,78616179
18,2300,56879488
18,2300,80326398
18,2300,14358192
18,269,3911505
18,269,12318825
18,269,1948512
18,269,27875798
18,269,27514742
18,269,4395697
18,2300,60978319
18,2300,12323388
18,2300,33635265
18,2300,75692421
18,2300,6609873
18,2300,61797541
18,2300,14423369
18,2305,5348815
18,2305,9307350
18,2305,9227942
18,2306,2578156
18,2309,12689420
18,2309,21003008
18,2309,15982693
18,2309,30483621
18,2309,1374804
18,2309,11272034
18,2309,13228686
18,2309,37706225
18,2309,599993
18,2309,25383044
18,2309,14409305
18,2309,23231640
18,2309,38197099
18,2309,29455706
18,2309,4708005
18,2311,10948040
18,2311,433842
18,2311,2284306
18,269,23395441
18,269,31056643
18,269,17896613
18,269,32323384
18,269,14468044
18,270,5218941
18,270,972180
18,2314,4531764
18,2314,1143679
18,2314,2147865
18,2314,3979013
18,2314,7209720
18,2314,7865320
18,2314,15428891
18,2315,11181924
18,2315,24076609
18,2315,24223395
18,2315,22363784
18,2316,5773494
18,2316,15382832
18,2318,2653125
18,2318,8358097
18,2318,15366548
18,2318,9664312
18,2319,1364582
18,2319,1250285
18,2321,16339954
18,2321,18518515
18,2321,2861610
18,2321,3622010
18,2321,7645080
18,2321,15378558
18,2321,4412016
18,2321,11291484
18,2321,7858558
18,2323,17678944
18,2323,12389972
18,2323,12099981
18,273,5458067
18,273,7359816
18,274,1372032
18,2324,9454404
18,2325,1773557
18,2325,1066933
18,2342,20635774
18,2342,5180505
18,2342,7371638
18,2343,5145786
18,2343,2486599
18,2344,2037753
18,2344,9010416
18,2344,3273655
18,2345,5129660
18,2345,15911008
18,2345,20005173
18,2345,23585782
18,2345,14270469
18,2345,3952263
18,2345,18800287
18,2345,19755297
18,2345,20878544
18,2345,17773052
18,2345,19147500
18,2345,25094491
18,2347,8075096
18,2347,9527363
18,2361,7873687
18,2361,1355618
18,2361,10029579
18,2361,2544633
18,2361,9415417
18,2362,6343172
18,2362,7168473
18,2362,8083458
18,2362,14502932
18,2362,12471290
18,2362,1924986
18,2362,10021931
18,2362,8151612
18,275,2917898
18,275,7967362
18,275,8533925
18,275,333535
18,275,1138752
18,276,285149
18,276,756329
18,278,4229649
18,278,10442087
18,278,4728407
18,278,6437120
18,81,12513254
18,81,18176886
18,81,5799519
18,81,10339965
18,81,9409114
18,81,1280038
18,279,11882411
18,279,6258017
18,279,11905505
18,281,5900451
18,281,13936178
18,281,712540
18,281,10505549
18,281,10950916
18,302,2862759
18,302,1174537
18,302,632142
18,305,19696399
18,305,19795276
18,305,3935258
18,305,9471069
18,305,4578207
18,305,23488945
18,307,18110131
18,307,17937154
18,307,11416597
18,307,7946464
18,307,20180431
18,307,23289230
18,307,23342860
18,307,30402982
18,308,2582819
18,308,10365324
18,309,19845914
18,309,7158598
18,309,10181176
18,309,10541895
18,309,11593375
18,310,4200649
18,310,20257030
18,310,19032227
18,310,12045996
18,310,2042190
18,82,327388
18,82,2210845
18,84,7143401
18,84,1472350
18,84,2996655
18,86,4269151
18,86,16579630
18,320,1725374
18,320,1654165
18,321,4793012
18,321,6333208
18,321,8160624
18,321,22688431
18,321,22448242
18,321,24210012
18,321,5375430
18,321,26901520
18,321,27974640
18,326,8226822
18,326,3696293
18,326,5271493
18,326,9669951
18,327,3538903
18,327,32090466
18,327,32533887
18,327,27132382
18,327,30915156
18,327,23152391
18,327,24767291
18,327,18427433
18,327,34155523
18,327,23350460
18,327,27197718
18,327,18315711
18,330,44230929
18,330,1719802
18,330,5524142
18,330,5639902
18,330,40855896
18,330,47614717
18,330,61921105
18,330,28069578
18,330,25210645
18,330,29686935
18,330,66373974
18,330,36948049
18,330,8388539
18,330,10096229
18,330,15447543
18,330,62071247
18,86,3692372
18,86,16602914
18,331,28742942
18,331,20266040
18,331,3140590
18,334,4169520
18,334,2146214
18,334,5854413
18,334,3924546
18,336,50869603
18,336,16463645
18,336,14820867
18,336,44449195
18,336,64094126
18,336,49224094
18,336,61217923
18,336,62238818
18,336,10382108
18,336,40694001
18,336,7087502
18,336,1802862
18,336,25642622
18,336,70758357
18,336,3814878
18,336,31589304
18,336,58813920
18,336,8147616
18,336,41196373
18,340,16753833
18,340,17947723
18,340,20690692
18,340,29785823
18,340,5299944
18,340,37332008
18,340,35771647
18,340,32508766
18,340,16565051
18,340,28047196
18,340,10485121
18,340,39625501
18,340,8613217
18,343,11754607
18,343,9446910
18,343,7617462
18,346,9660786
18,346,7629997
18,346,10110488
18,346,3950849
18,347,2703670
18,347,47429751
18,347,47988631
18,347,25611076
18,347,7403741
18,347,7896454
18,347,11194214
18,347,49709793
18,347,60837904
18,347,61584334
18,347,3339633
18,347,38213883
18,347,37942228
18,347,55739139
18,347,35264975
18,347,58439592
18,347,26690502
18,347,5667790
18,347,63131237
18,347,57643986
18,347,5175361
18,347,11275703
18,347,30251759
18,347,5486717
18,349,18631890
18,349,6206969
18,349,13728969
18,349,5220904
18,349,6212073
18,349,7718073
18,349,11244274
18,95,51584873
18,95,52254593
18,95,3802920
18,352,13309850
18,352,3651850
18,352,4021146
18,353,306893
18,354,10531002
18,354,12608548
18,354,24899877
18,355,12437122
18,355,10679341
18,355,13935893
18,359,793374
18,359,4322348
18,359,3039361
18,360,14193019
18,360,18009809
18,360,14147801
18,360,17940476
18,360,1072590
18,360,17031607
18,360,10446107
18,360,5786098
18,360,21367152
18,362,5535678
18,362,3508311
18,364,30325879
18,364,24988324
18,364,9774073
18,364,3125577
18,364,4457645
18,364,15426017
18,365,1358529
18,365,6083049
18,365,7516082
18,365,14331339
18,95,10215129
18,95,31967276
18,95,25102816
18,95,52201867
18,95,10793963
18,95,9358416
18,95,472803
18,366,17331991
18,366,6882116
18,366,9353596
18,366,12138965
18,367,7286516
18,369,4320174
18,369,6286761
18,369,612021
18,369,4700030
18,379,2926784
18,380,2936855
18,380,3844635
18,381,2455322
18,383,1259631
18,386,65476
18,396,14876301
18,396,13133823
18,396,14104799
18,398,22763281
18,398,38184240
18,398,40346930
18,398,52991908
18,398,54248168
18,398,58045058
18,398,36604346
18,398,31022403
18,398,39607011
18,398,45465111
18,398,26522711
18,398,55478523
18,95,21468025
18,95,3500752
18,95,36011548
18,95,40443338
18,95,44344435
18,95,28188746
18,95,35933943
18,402,5427097
18,402,458092
18,402,5016242
18,402,126990
18,402,4467556
18,403,10027455
18,403,16580652
18,403,16740179
18,403,3153103
18,404,14249611
18,404,15640821
18,404,11688806
18,404,10269701
18,404,8234972
18,404,4473349
18,404,4562761
18,405,2507253
18,407,20689945
18,407,10108320
18,407,13757029
18,407,4325345
18,407,4558595
18,407,27315145
18,407,1981063
18,407,17748083
18,407,5849049
18,407,5105381
18,417,39847022
18,417,31439764
18,417,23771818
18,417,29825294
18,417,15378074
18,95,24309357
18,95,26421282
18,95,5747182
18,95,7409782
18,95,48005892
18,68,2118453
18,68,21992992
18,68,22549581
18,68,18479320
18,68,10839462
18,417,2622082
18,417,31205136
18,418,7312070
18,418,2109175
18,418,13895281
18,418,16403526
18,418,9392739
18,418,705447
18,418,2136474
18,420,7801641
18,420,11395809
18,420,10969869
18,420,7580131
18,420,8312226
18,452,572823
18,452,391984
18,454,4724781
18,457,2691840
18,457,4930649
18,457,11645039
18,457,4381083
18,457,15716903
18,457,18070613
18,457,1263004
18,457,20592555
18,457,22990887
18,458,7543977
18,458,2090231
18,458,3161042
18,458,4264982
18,739,19553203
18,739,24859218
18,739,28093693
18,739,30199439
18,740,3744577
18,740,7270137
18,740,11509446
18,743,145350
18,743,309209
18,743,1236461
18,99,8681474
18,99,12788754
18,99,9847723
18,99,1770037
18,99,10421520
18,746,16865703
18,746,8165144
18,746,5240752
18,746,18333241
18,749,11276291
18,749,11999524
18,749,11077233
18,749,1413585
18,750,4365920
18,750,708518
18,750,7935590
18,750,908963
18,751,25728692
18,751,28482282
18,751,1974010
18,751,18439169
18,751,35870093
18,751,12054287
18,751,33394326
18,751,45963657
18,751,46915617
18,751,39622119
18,751,43753559
18,751,28850527
18,751,29081303
18,760,183873
18,763,9579989
18,763,11469683
18,763,8363337
18,766,11868145
18,766,12650820
18,771,10264734
18,772,6924977
18,774,3090617
18,775,2262719
18,775,7304211
18,775,390586
18,775,775346
18,775,14013689
18,775,1458624
18,102,6549205
18,776,9906441
18,776,4338161
18,780,10339083
18,780,47002084
18,780,33910729
18,780,6354388
18,780,41564256
18,780,19813414
18,780,59716131
18,780,26034544
18,780,43887568
18,780,34991931
18,780,53443138
18,783,47608654
18,783,57052159
18,783,162099
18,783,8333369
18,783,15035309
18,783,66735099
18,783,36163555
18,783,43029227
18,783,709666
18,783,57106053
18,783,60238383
18,783,28215928
18,784,1814402
18,785,3573691
18,787,4746466
18,787,12844563
18,787,16565593
18,102,3634532
18,102,3239850
18,102,17001918
18,787,17538259
18,787,18584259
18,787,18140550
18,787,58289588
18,787,41172028
18,787,43570981
18,787,56084587
18,787,18863282
18,787,21714357
18,790,10824040
18,790,12047807
18,792,50284766
18,792,1393027
18,792,5243609
18,792,9471665
18,792,37980857
18,792,38252077
18,792,36396223
18,792,45631509
18,794,12384447
18,794,22203461
18,794,382892
18,794,8597574
18,794,21023423
18,794,17737876
18,796,14159690
18,796,13389382
18,796,8534180
18,796,4759282
18,796,16001247
18,796,6162343
18,814,367022
18,819,2377140
18,828,4261268
18,830,1756373
18,832,4531908
18,833,9871115
18,833,11692838
18,833,13749790
18,833,14044410
18,833,6073664
18,833,12803526
18,105,1651604
18,105,2752816
18,105,291788
18,835,10604538
18,835,3293409
18,835,10380107
18,835,6796681
18,836,6498
18,838,19173874
18,838,3854325
18,838,9077421
18,842,6746302
18,842,7209624
18,843,24941745
18,843,17596791
18,843,17625448
18,843,15371134
18,843,31825805
18,843,23583152
18,843,9470108
18,843,12426183
18,843,13839079
18,843,12095142
18,843,12906342
18,843,14456693
18,844,6132913
18,844,1865061
18,844,5997646
18,844,1439067
18,845,2399358
18,848,4938026
18,848,5052868
18,848,5815410
18,848,6566471
18,848,3543423
18,848,10134950
18,849,7684988
18,849,5588647
18,851,9585998
18,111,10286794
18,111,12591294
18,111,7059698
18,111,918116
18,852,15600087
18,852,14588495
18,852,13828959
18,852,15179390
18,853,4194038
18,853,10486490
18,853,10213145
18,853,4542682
18,857,12909501
18,857,5823053
18,857,1008778
18,857,2644928
18,857,14906076
18,857,14987536
18,857,1999709
18,857,21027040
18,857,10071769
18,857,11513950
18,858,7656809
18,858,4804501
18,858,5719553
18,859,6650241
18,860,2430039
18,860,5229418
18,865,76380
18,867,32995667
18,867,16009674
18,867,13068986
18,867,13749025
18,867,7810643
18,867,7722124
18,867,19330350
18,867,26058452
18,867,29226793
18,870,3951445
18,872,3499072
18,112,17596978
18,112,4849242
18,112,9129308
18,112,14829069
18,873,8336210
18,873,9261819
18,873,4395492
18,873,12182451
18,873,1864607
18,873,15220814
18,874,6212989
18,874,1815692
18,874,4288952
18,874,2025838
18,874,2698008
18,874,712776
18,875,5610288
18,875,6754625
18,875,8234706
18,876,138475
18,880,14331961
18,880,1460905
18,880,11906866
18,880,10343105
18,883,30306635
18,883,14989307
18,883,60165499
18,883,18049632
18,883,67699062
18,883,44611705
18,883,69750556
18,883,58115103
18,883,58835615
18,883,61544514
18,883,56844451
18,883,76842
18,883,23321871
18,883,6597681
18,883,54924578
18,883,72946621
18,883,59355252
18,883,61215930
18,883,68203839
18,883,2863168
18,883,27335829
18,883,69551763
18,883,74115403
18,883,34551136
18,112,7616083
18,112,19722666
18,112,13862552
18,112,10244302
18,886,22760020
18,886,27725253
18,886,30320697
18,886,15320834
18,886,32238965
18,886,32255734
18,886,5086206
18,886,8786288
18,886,3436360
18,888,520849
18,888,1160581
18,890,5294222
18,890,1836873
18,893,45787949
18,893,41702305
18,893,26001395
18,893,28047405
18,893,20000288
18,893,18022126
18,893,31343056
18,893,23217972
18,893,51936870
18,893,40338501
18,897,10570956
18,897,23657218
18,113,1289881
18,113,10379408
18,113,10211011
18,113,5917754
18,897,26190396
18,897,25487388
18,897,22133906
18,897,6253543
18,897,12947761
18,897,2630664
18,897,11979860
18,898,7349686
18,898,6811597
18,899,16221510
18,899,20464507
18,899,32059116
18,899,37215324
18,899,15037626
18,899,7097634
18,899,1694796
18,899,39865791
18,899,2345449
18,899,5898098
18,899,6120607
18,901,5259517
18,901,10887932
18,901,13975410
18,901,22436088
18,901,13308609
18,901,26338459
18,901,16542723
18,901,18920675
18,901,18990925
18,902,7039593
18,902,15925854
18,902,18029454
18,902,3692998
18,903,2167396
18,903,11310301
18,903,5954815
18,113,25573930
18,113,17568983
18,113,13874306
18,113,6629883
18,113,20916852
18,113,16298254
18,113,16510984
18,113,24084527
18,113,25470607
18,903,5302322
18,905,37491145
18,905,11564620
18,905,25332634
18,905,20770191
18,905,29516681
18,905,7647974
18,905,36659680
18,905,7088031
18,905,19433798
18,905,13152018
18,905,355677
18,905,3856397
18,905,5504427
18,905,2718410
18,907,2115635
18,907,3165389
18,907,14110149
18,907,23080394
18,907,3660877
18,907,15232006
18,907,5690553
18,907,4881321
18,907,18026255
18,907,22759530
18,909,2654021
18,909,1248084
18,911,2800885
18,911,9298762
18,911,15296315
18,911,11277448
18,911,15413422
18,911,730841
18,911,5817040
18,912,9726180
18,912,5746680
18,913,19668522
18,913,15886181
18,913,13401693
18,913,11024664
18,913,13929607
18,114,1213235
18,114,3242093
18,114,7969015
18,114,634676
18,114,7077260
18,115,11881981
18,115,1613774
18,68,11060620
18,68,5098541
18,68,13646793
18,68,10963905
18,68,3522530
18,914,16763275
18,914,2588028
18,914,13722932
18,914,16721306
18,914,15874238
18,914,15324944
18,914,14311617
18,916,31329952
18,916,23402494
18,916,2854504
18,916,28029197
18,916,26636476
18,916,349031
18,918,1343795
18,932,1669081
18,933,3905664
18,933,31842387
18,933,2908945
18,933,13151130
18,933,22257964
18,933,23748974
18,933,6716544
18,933,26527216
18,933,31616458
18,933,12051881
18,933,20342092
18,934,6443898
18,934,11629444
18,934,9013482
18,936,5185895
18,936,148007
18,936,11662689
18,936,3544292
18,937,3083249
18,115,10679868
18,115,17713190
18,115,19995901
18,939,7468979
18,939,12692648
18,939,12258383
18,939,19258777
18,939,20689545
18,939,14324190
18,944,26477647
18,944,33346602
18,944,15942893
18,944,41711298
18,944,26443895
18,944,20715974
18,944,16410409
18,944,6397384
18,944,30478484
18,945,19679944
18,945,21768634
18,945,23015097
18,945,13789723
18,945,21378790
18,945,13457304
18,945,15416961
18,945,18803623
18,945,16581210
18,947,19509033
18,947,23696310
18,947,19555290
18,947,6715917
18,947,20900784
18,947,3237112
18,948,10242265
18,948,43885514
18,948,12150764
18,948,12403704
18,948,34716354
18,117,6325342
18,117,6092005
18,117,6672923
18,118,3576526
18,119,3604562
18,948,16653182
18,948,18396702
18,948,26223915
18,948,17971367
18,948,9361431
18,948,25568720
18,948,23050562
18,948,23532882
18,948,35995623
18,948,40413208
18,948,23588804
18,948,47700834
18,948,49896533
18,948,14580785
18,948,2445574
18,948,26404401
18,951,9057147
18,951,2712474
18,951,7852225
18,952,206978
18,954,12278645
18,954,6736217
18,954,11192443
18,954,3353633
18,954,3517029
18,955,7204588
18,955,12421598
18,955,15414422
18,955,5086440
18,955,554241
18,955,7876280
18,955,8007580
18,955,35676753
18,955,30805969
18,955,25769842
18,955,26365082
18,955,24993686
18,955,30626663
18,955,23260998
18,955,19381450
18,955,4785098
18,956,1632805
18,956,2408373
18,959,9404747
18,959,15295976
18,959,14631591
18,963,6779068
18,963,21247753
18,963,25421599
18,963,26664760
18,963,11348231
18,963,17969273
18,963,18410773
18,963,13389127
18,963,3970537
18,963,6270057
18,963,19175631
18,963,25968125
18,964,17441172
18,964,15168008
18,964,8031291
18,964,2307035
18,964,6907825
18,964,21418851
18,965,288801
18,967,27865922
18,967,6266894
18,967,45881527
18,967,11499811
18,967,2362008
18,967,25490416
18,967,35793231
18,967,12807177
18,967,6244463
18,968,2816241
18,968,3304322
18,970,38069048
18,970,42273808
18,970,47402284
18,970,45214526
18,970,46599172
18,970,27512772
18,970,23200090
18,970,3639450
18,970,21582108
18,970,16880646
18,970,40691362
18,970,29899100
18,120,498684
18,120,22008075
18,120,9847992
18,120,22450906
18,120,4412600
18,974,17994190
18,974,73739566
18,974,47918427
18,974,89113076
18,974,90521091
18,974,48141590
18,974,88831317
18,974,16694018
18,974,75500269
18,974,61649268
18,974,20476294
18,974,64365436
18,974,4244196
18,974,25578354
18,974,30198329
18,974,67361275
18,974,22760465
18,974,7540428
18,974,32527177
18,974,6485821
18,974,10394783
18,975,2173479
18,975,7307556
18,975,2031078
18,975,910816
18,975,4994429
18,980,14156874
18,980,15932460
18,980,747784
18,985,12950073
18,985,2323193
18,985,7211917
18,985,17812630
18,985,15575886
18,121,5222884
18,991,37902564
18,991,25182791
18,991,24961195
18,991,23889754
18,991,26493518
18,991,29268118
18,991,5425643
18,994,10350244
18,994,8568569
18,994,6865557
18,995,368315
18,995,334333
18,997,5337311
18,998,22226988
18,998,4842091
18,998,8069026
18,998,11081348
18,1000,1232551
18,1001,61444387
18,1001,79784062
18,1001,84219932
18,1001,40573270
18,121,11108971
18,121,21543114
18,122,5626933
18,1001,17966145
18,1001,96802465
18,1001,37751515
18,1001,44171482
18,1001,87876264
18,1001,49575746
18,1001,3404367
18,1001,53929871
18,1001,32925976
18,1001,34502264
18,1001,41128238
18,1001,94742095
18,1001,111138995
18,1001,16253161
18,1001,100125272
18,1001,32261749
18,1001,48174751
18,1001,97783360
18,1001,75260303
18,1001,68644645
18,1001,84894251
18,1001,72436302
18,1003,19902243
18,1003,4632078
18,1003,10847497
18,1003,18257750
18,1006,9402086
18,1006,525276
18,1006,3755902
18,122,12596794
18,122,9997609
18,1008,832106
18,1008,10737287
18,1008,12198864
18,1008,8193146
18,1008,12826541
18,1008,2374372
18,1008,9552698
18,1008,12708318
18,1032,16353964
18,1032,589729
18,1032,8605169
18,1032,4649333
18,1032,6270883
18,1032,1377337
18,1032,991898
18,1033,9120743
18,1033,13873307
18,1033,12839505
18,1033,2726078
18,1033,13217748
18,1033,15270609
18,1034,10606781
18,1034,1363285
18,1034,19849704
18,1034,1665902
18,1034,5470906
18,1034,14174948
18,1034,27576634
18,1034,19702139
18,1034,8549305
18,1034,12553201
18,1036,18935787
18,1036,20970487
18,1036,19722274
18,1036,21056755
18,1036,13583998
18,1036,8830538
18,1036,8974861
18,1036,5164446
18,1036,6046273
18,1037,22917466
18,1037,24402215
18,1037,3850932
18,1037,14153235
18,1037,14315149
18,1037,16299467
18,1037,8499363
18,1039,16156536
18,1039,23389208
18,1039,26555538
18,1039,12639135
18,1039,41989002
18,124,2187836
18,1039,3481748
18,1039,13178673
18,1039,37877733
18,1039,35932225
18,1039,26973501
18,1039,7345132
18,1039,40107677
18,1039,5446595
18,1041,16325858
18,1041,6208707
18,1041,16152472
18,1041,9149016
18,1041,7096326
18,1041,14109688
18,1041,2753051
18,1041,20992484
18,1041,20544805
18,1041,11299935
18,1041,21380563
18,1043,60397969
18,1043,34134501
18,1043,44194024
18,1043,38676801
18,1043,46011356
18,1043,22598029
18,1043,65277183
18,1043,16780730
18,1043,8061595
18,1043,3682836
18,1043,53268048
18,1043,49623466
18,1043,34035560
18,1043,39223558
18,1043,40210195
18,1043,53165612
18,1043,56375616
18,1043,24217135
18,1043,11145036
18,1043,53772891
18,1045,20440922
18,1045,10536128
18,1045,24077364
18,1045,4203838
18,1045,26084264
18,1045,3315356
18,126,21454145
18,126,6677886
18,126,11924646
18,126,14103156
18,126,541750
18,126,18975721
18,126,22359716
18,126,12656091
18,1047,6559976
18,1047,2231846
18,1047,19206296
18,1047,10217532
18,1047,27982169
18,1047,24553894
18,1047,18896622
18,1047,20412523
18,1050,502415
18,1050,282173
18,1051,15491324
18,1051,21058415
18,1051,13213306
18,1053,12041614
18,1053,4615937
18,1053,16693522
18,1053,12423637
18,1053,9298711
18,1053,26476344
18,1053,22372568
18,1053,21153200
18,1053,1233271
18,1053,35492901
18,1053,15264325
18,1056,2234177
18,1056,677902
18,1061,718561
18,1061,1217914
18,1062,62572951
18,1062,22453894
18,1062,39570487
18,1062,52707146
18,1062,60005590
18,1062,61126720
18,1062,61959380
18,1062,33268220
18,1062,44451129
18,1062,19058259
18,1062,43153666
18,1062,58280618
18,1062,37539920
18,1062,38086850
18,1062,12185847
18,1062,57573226
18,1062,6851954
18,1062,34982004
18,69,2244731
18,69,11674321
18,1062,55968577
18,1062,52364321
18,1063,43589962
18,1063,29996647
18,1063,32040409
18,1063,10972166
18,1063,37674922
18,1063,39030782
18,1063,7372728
18,1063,34236410
18,1063,25672020
18,1063,20853920
18,1063,35002102
18,1063,5188069
18,1063,39114633
18,1063,24964552
18,1063,49195792
18,1153,7961169
18,1155,5744849
18,1155,3373113
18,1155,5225611
18,1155,6598331
18,1157,516071
18,1160,34682117
18,1160,35714475
18,1160,11166438
18,1160,24044952
18,1160,26344810
18,1160,27694010
18,1160,338368
18,1160,29633269
18,1161,1157842
18,1170,1823752
18,1170,3126787
18,126,26675470
18,126,17209869
18,126,36214664
18,126,34802991
18,126,26885351
18,126,30058781
18,126,12264169
18,126,19614588
18,1171,13900551
18,1171,15250210
18,1171,101032
18,1171,1866292
18,1171,15524402
18,1171,16279572
18,1171,16875713
18,1174,7831442
18,1174,10707701
18,1174,2551537
18,1175,38706782
18,1175,23929977
18,1175,43499777
18,1175,9340532
18,1175,21041945
18,1175,21859055
18,1175,20729279
18,1175,63957258
18,1175,52975509
18,1175,24793253
18,1175,40925319
18,1175,33041135
18,1175,2464900
18,1175,66008462
18,1175,53673276
18,1175,48246807
18,1175,12264327
18,1175,56521694
18,1185,3550218
18,1185,4106498
18,1185,6973664
18,1186,11556103
18,1186,13958900
18,1186,430949
18,1186,8142943
18,1186,11995617
18,1186,13607948
18,1186,10568019
18,1186,1786223
18,1186,830120
18,1187,1063385
18,1187,9439360
18,1187,11599196
18,1187,15970487
18,1188,586691
18,127,22311078
18,127,6994581
18,1190,25823516
18,1190,13370695
18,1190,2261286
18,1190,21238156
18,1190,4687694
18,1190,1610252
18,1191,14497820
18,1191,6841576
18,1191,12514472
18,1196,34144716
18,1196,14119741
18,1196,35390360
18,1196,4292552
18,1196,32213429
18,1196,2219314
18,1196,3807
18,1196,18205078
18,1196,33477860
18,1196,22023656
18,1197,21997545
18,1197,25268155
18,1197,9035020
18,1197,17166000
18,1197,28236858
18,1197,6178903
18,1197,6845086
18,1197,2401763
18,1197,3733703
18,1197,19469424
18,1198,4422239
18,1198,10779672
18,1198,2649858
18,1198,9035724
18,1198,113345
18,1198,3938794
18,1199,10622679
18,1199,9140608
18,1199,9738644
18,127,24559784
18,127,20066422
18,1199,9653933
18,1199,9709186
18,1200,414380
18,1200,528762
18,1200,8744282
18,1201,2497667
18,1201,3235543
18,1203,14975456
18,1203,7629807
18,1203,3499364
18,1203,16524930
18,1203,14141650
18,1203,3827014
18,1203,22153043
18,1203,23688879
18,1203,22894378
18,1203,9353768
18,1203,11156775
18,1203,2757929
18,1203,17389900
18,1204,3968233
18,1204,7147142
18,1204,8440841
18,1205,22744147
18,1205,9859558
18,1205,13995328
18,1205,27610228
18,1205,26587841
18,1205,2626785
18,1205,11480112
18,1206,2974505
18,1206,4147727
18,1206,4907708
18,1207,6361741
18,1207,532459
18,1213,11781528
18,1213,10386811
18,1213,10159872
18,127,24776987
18,127,24579469
18,127,8922867
18,127,13722886
18,1215,17262296
18,1215,43775184
18,1215,2564833
18,1215,24552344
18,1215,8463354
18,1215,11898917
18,1215,31033500
18,1215,37407090
18,1215,28940469
18,1215,52852199
18,1215,55377399
18,1215,22617
18,1215,2265317
18,1215,30490922
18,1215,8279596
18,1215,63552582
18,1215,79596585
18,1215,12794706
18,1215,64850976
18,1215,68302216
18,1215,17008903
18,1215,45482650
18,1215,40925474
18,1215,7688027
18,1217,21691051
18,1217,25744141
18,1217,40130161
18,1217,1359887
18,1217,40092377
18,1217,34100263
18,1217,41455019
18,1217,51909441
18,1217,60409766
18,1217,2135488
18,1217,18260349
18,1217,21009647
18,1217,56945307
18,1217,43690267
18,1217,26333507
18,1217,56349151
18,1217,22068525
18,1217,7008584
18,127,18844526
18,1217,44364858
18,1217,23196062
18,1218,2666387
18,1218,22408227
18,1218,16717612
